epoch,iteration_0,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41
11,8.40245744024074,7.323670431713573,4.246964320092579,3.3941147284515285,3.278869958424242,3.2413236627577744,2.587837276223744,2.1986072713663334,2.1111270464454814,1.8189498346043722,1.7434341794377572,1.4877997839428103,1.4713230383616187,1.4246864745128494,1.345717150924612,1.2554364571756298,1.212079147153111,1.1539418738539686,1.1349469608148868,1.1341957646590022,1.1256456090849118,1.1200179730570679,1.0190851953263862,0.9102028498460353,0.8202656043182498,0.8086556545111252,0.6088187318226349,0.5953720016299414,0.4328435421851953,0.2749182775049194,0.2693080607605929,0.2526067431404537,0.23738094695042883,0.2011329758654189,,,,,,,,
12,10.43477970709102,5.9149333468752925,2.494987005340376,2.019028648158857,2.014682448077191,1.919393605625411,1.8034223646306642,1.7809076376275146,1.6901273101365475,1.6761839980267284,1.6572342804589093,1.2367292368049463,1.0329591618161018,0.9707474115890731,0.8915355366854586,0.8490959844033161,0.6592699402495725,0.5988577391592053,0.5383001862642264,0.5245504207500543,0.5199226397096488,0.4277858650651833,0.4027693816845766,0.36269754334984305,0.32485818257271165,0.310110566204484,0.30554630906693603,0.25719340689811687,0.23118279356075788,,,,,,,,,,,,,
13,3.812171701037527,3.7793229738734695,3.4239086664117586,2.6490305032272916,2.6426944911663623,1.9153821509938191,1.7907601413208163,1.5626335462803058,1.5614315124680023,1.4230159844187633,1.3154564827885704,1.2908544127276307,1.1918321840302373,1.1713077087528567,1.1623939900517297,1.1566119096593384,0.5530853724411594,0.5025779180166369,0.40644867921561284,0.3980155710671624,0.34416873374309875,0.2593008594682881,0.25477018722820166,0.24777494381817133,,,,,,,,,,,,,,,,,,
14,8.43879943069042,5.149643718204796,3.169281288955337,3.1530185436409264,2.2190870568963152,2.0613445069137333,1.940403758496547,1.661532951790019,1.3628853012989546,1.2783646749821234,1.254348807168823,1.2451844912583998,1.2117444363140244,1.0723744769705201,0.9667243446645128,0.9500092358552983,0.935229191120515,0.8025269661039416,0.7626954533511218,0.6504050458326104,0.6380420704477598,0.5945488615744667,0.4932522837297288,0.4590556632569564,0.37318780717221456,0.2818315013692566,0.233503851746635,0.1846843619667378,,,,,,,,,,,,,,
15,10.243267035274737,8.768874930464406,6.947819228250774,5.033367209551274,4.900082787044843,4.4642751250694905,3.8758578776166974,3.8352208416704787,2.609710933960628,1.9819861173028117,1.9719205364393726,1.9161069450666375,1.8718193594085248,1.2850087681594875,0.9814589778913244,0.854337578294956,0.7877742369998469,0.6650277102578491,0.6529167198446448,0.6476722608881162,0.5212544525667834,0.45922881974570834,0.3000163790331509,0.25380709315925276,0.19537221776575764,,,,,,,,,,,,,,,,,
16,5.95465606360985,3.1110965809278173,2.8934215466743565,2.154218342432381,1.9562349367291,1.9204060796944757,1.8317755649223773,1.6244640632355414,1.540322012908513,1.1244534215514579,0.9492096317471904,0.9006378781256449,0.5963350670207525,0.5004435877467661,0.46204105779730353,0.3675377648329682,0.35333273678927457,0.2815731235236063,0.2577547885000776,0.23681134683295685,0.2142673711471339,,,,,,,,,,,,,,,,,,,,,
17,6.014441938553596,4.468352097490492,4.380646462129708,4.039584379822552,3.4452664716497785,3.0199751658327605,2.6645142534914057,2.643346598166595,1.9985634211003867,1.8624227762129308,1.7666566841052553,1.5903094028552969,1.384038812482789,1.381787222891544,0.7744660645468334,0.7613602848871605,0.6467214557573796,0.5019586110282165,0.4497041952467686,0.36200167491060786,0.34146185137706425,0.28770486500846454,0.26588717119437233,0.2526563807226079,0.24862840252450458,0.23995149539389585,0.23584680129663654,0.20035307404328542,,,,,,,,,,,,,,
18,6.001110419384189,5.782402227507137,5.034013006693729,3.979112993505541,3.265416200863495,2.68511000440319,2.449764546656005,2.3747278923058976,2.0328925073740702,1.8565099811896106,1.791877222149105,1.5907854273410218,1.5546549976153745,1.2892466870463226,1.1944130583315302,0.9646163302151708,0.8899401503187364,0.8415537336163513,0.7775372706932941,0.7097083924838679,0.5607718390325088,0.5256865085099603,0.4302529764974211,0.4086602921572179,0.3404595044537323,0.2978787104916817,0.2865757722087432,0.27496597410327994,0.27125167556551283,0.22974100882798978,0.20791515821259907,,,,,,,,,,,
19,10.689818091355757,5.708269790988833,3.7385643543262397,3.229777534090398,2.882007018498494,2.0243384607935626,1.967941510869307,1.9289573973694816,1.6922537083878872,1.6519200548322646,1.574821851337279,1.5002772449976711,1.4718582072737953,1.3836675473418285,1.3566430830364697,1.3262321969371669,1.318220581809666,1.144698073725173,1.058603470326865,0.9514840121287054,0.9270013948439644,0.8784715652213471,0.7923835915580177,0.6986289279917764,0.68779787545311,0.5676053789672886,0.43198976749169765,0.39309677047707325,0.340195578254797,0.2782982856282658,0.2496770667366051,0.1972189363067197,,,,,,,,,,
20,10.413586247022764,3.558834705796484,3.349904772907699,3.276633265488227,3.006535434003945,2.699217894610353,2.2734071596836163,2.1973180193806012,2.1378524158820182,1.7803444503191894,1.7371312639514227,1.7283619048682772,1.4323690606382862,1.4125690831603612,1.3122783720903097,1.1739956925462305,0.901897090849091,0.6561197508478998,0.5191728325955041,0.5022773226314298,0.3596348646970196,0.31221664091582463,0.2705496574325064,0.2576617379355142,0.17540541409539392,,,,,,,,,,,,,,,,,
21,15.042894476339546,12.326763809957265,10.153779745099426,9.384278658213077,4.384469836438758,3.0196581691743805,2.7817425528260604,1.7374041213249722,1.6653763453179624,1.5975192972998211,1.4511694819921304,1.3473687801675247,1.2578320118777038,1.2301434812920067,1.1754125330474396,1.0789982889867418,1.0711391648191595,0.9115705753373982,0.8189013175805708,0.742561169650121,0.634675838180991,0.5955434171390083,0.581202692739142,0.5470969352489803,0.5281846356602319,0.41141656996924914,0.3272562392234234,0.2793609207366592,0.2487033083063893,0.20983961636472956,,,,,,,,,,,,
22,5.744873123426347,4.555664370859501,3.704341172034232,3.361431097888724,3.3148781893239474,3.162707992423455,3.030204004677934,1.6812785879496621,1.5667324950432358,1.5520211828370984,1.484354775029972,1.2993843056277867,1.271481717654301,1.0591754288187365,0.9734024847502942,0.9377310822520455,0.7969034318031143,0.7096022758323072,0.35093052067185276,0.2915882942446618,0.23202953665324297,0.22450890048072344,0.21084279876811554,0.1957047192679458,,,,,,,,,,,,,,,,,,
23,10.239253172317381,9.682437819318151,4.568291802892094,4.299581183002368,3.4665981385445432,3.0592158319793112,2.8923205310871607,2.240889857681651,2.1905619206481974,1.8478301465084124,1.8249738217071587,1.6818040601932607,1.6264442188385466,1.577342968422364,1.4735139766214589,1.3822441263054441,1.3369395639982165,1.3089083647378494,1.0084212304400921,0.9356060652370415,0.6042119142175238,0.5125615407802511,0.5060159536090438,0.48073319563860667,0.45057698079832836,0.3904814212129771,0.3584384659236448,0.25815572173645046,0.22516079969861152,0.18499048337771237,,,,,,,,,,,,
24,7.164828601673989,5.617728445521635,3.773867190236894,3.7646786829942056,2.760076828748331,2.7177354241572718,2.3890920589812854,2.2313686842685794,2.029573514962288,1.9761380402082613,1.8864423105216912,1.5361163264513198,1.519050430727022,1.4886993631838443,1.4616064015141583,1.4025622721876685,1.3162387733341434,1.3156779546402273,1.3040431895552063,1.2486871807857398,1.1186409352981501,0.950386360515781,0.8889236965822741,0.8670846618516014,0.8088679118210601,0.6867798783339657,0.6552489716250344,0.6542835084246028,0.6542035575177974,0.4908257040972387,0.47592647564107304,0.4004692796109479,0.31667414510952063,0.23683747246031298,0.23565659949667372,,,,,,,
25,11.086772761646507,9.04821210691402,7.129500020960616,6.700711960780508,5.717205107670649,5.48061764518314,5.381599831840467,5.176325468626929,4.6240665121318765,4.096943608652427,3.6647558239450744,2.8521827076317665,2.8328143556601324,2.4715603853749415,2.3128852225103396,2.251985642831258,2.0068358937360102,1.9313446101060368,1.611834461833006,1.4162955126735792,1.3543129607101614,1.2287892293920888,1.1606556539174386,1.1509388077543459,1.0541038419449342,0.9020112948869476,0.7710956661078037,0.6378581053844598,0.4625743844191811,0.438359248254645,0.3350799868598438,0.30668789567937055,0.30259793827833126,0.28141886117643483,0.2385683896302937,0.23443822290594774,0.18492125700187811,,,,,
26,12.153800559290566,11.020797764796914,9.895162105059095,9.453001776768353,8.360644371254274,6.159054306031894,5.262417397362145,4.943497629838897,4.094445867811702,3.6381405232533703,3.1660276383002954,3.029177202962896,2.7619483435152774,2.6627791893049126,2.0798985579768607,1.8193860425233792,1.4623974586006687,1.1930083076844378,0.9729048811700504,0.8829522861412183,0.6712946315215645,0.6670950583348402,0.6235940273299646,0.5890682367581639,0.5428097056869595,0.43375146018744043,0.4258545914256342,0.3276000381603877,0.26522084690876163,0.24669634504163013,0.24328109556379013,0.2389122923769842,,,,,,,,,,
27,8.48527570902022,5.919012314902294,4.075511966609378,3.057334666494101,2.6309509464732304,2.5576422229854674,2.4486336475711052,2.2945385200444885,2.272189463502823,2.0631208079677097,2.008798304393765,1.9908250171564938,1.8940725791956883,1.7749315315648997,1.6548348075951163,1.4097835321396168,1.3381618080548041,1.3174121807498775,1.2994847348652097,1.1895665735770362,1.1221170808617276,1.0856292357254256,1.020478706312979,0.9727969743877013,0.6960659117822869,0.5574117864305516,0.5361922966524068,0.46890321748087527,0.43330132358818435,0.42966945045385113,0.41430056311652613,0.3976984812304612,0.34474640772965165,0.3316996854433187,0.3313824713131357,0.2966397551955135,0.2768418252095735,0.2581356507576196,0.25071671323749817,0.23035441850826477,,
28,11.44995493956195,10.190893086240006,6.601954893392014,2.477083152259269,2.3537541736862067,2.181765402271872,1.588010556645622,1.5562171182746,1.4157516302131405,1.2652859650847321,0.8643530038483169,0.7205974145041254,0.7036245573974188,0.5484926553761091,0.4278527551768376,0.37318353534647963,0.27875413572271723,0.23357198103312413,0.22179241964082128,,,,,,,,,,,,,,,,,,,,,,,
29,7.087371159513975,5.080324631863999,4.947042879142978,4.462231508781736,3.972894784741811,2.74045231628953,2.290062273884827,2.090777613501713,2.02262141482557,2.0012561372242903,1.898617501225214,1.8458056223902737,1.768463929834558,1.7052605295159724,1.695196031654508,1.688551851241316,1.5681639809804226,1.400601056715294,1.3079803312634841,1.1827548723908723,1.0904468575926691,0.8256801963746231,0.7653604917773016,0.7312356477665297,0.5996063699916956,0.5837783346592114,0.5268623605493993,0.4748910210485102,0.4519684841083794,0.4323792303767002,0.3932279950082075,0.3786249889801082,0.3458574702323285,0.2970703837024591,0.23414943916263148,0.23140056695479835,,,,,,
30,9.702674872511238,5.658047612111062,2.9796987752824937,2.963607152420739,2.720667936957087,2.535251406256185,2.370145029959212,1.875689309120866,1.675013562705378,1.661647562625132,1.437144081685244,1.4224247563071235,1.419731626525282,1.4075286034041192,1.0795804594983687,0.9049880803001804,0.8925189720335258,0.8852303699807668,0.5973985977804261,0.5865351749151824,0.48713769102239085,0.4655663068604178,0.3346518484105557,0.3079652735934773,0.3062596204614878,0.24595660758102914,0.23900950000980375,0.22946695072677797,,,,,,,,,,,,,,
31,11.118595442157439,9.169940519921893,7.759756031606629,5.521156054954136,5.034192504550079,3.5904195062087165,3.1209879308909825,1.8101698694311485,1.6612953547579687,1.510376409070147,1.344973464043534,1.2513640396624575,1.2468821987580607,1.2137332825539464,1.181239785557216,0.9040670719586841,0.8419061158316802,0.544331993634748,0.4382636903611673,0.4088331829821521,0.2457843211301838,0.24247130973577619,,,,,,,,,,,,,,,,,,,,
32,8.233143165096035,6.0129025209204165,5.526650090471905,4.770409639283781,4.686628132980337,4.079830375946901,3.962369480155912,3.9615726080909863,3.8538926319714353,2.813446241860184,2.5000450338112046,2.4433340773872883,1.778542784750005,1.666740774684795,1.6221065121654865,1.5883370597813555,1.5650885721277734,1.5261170888149387,1.4866485993279412,1.4365017857920064,1.3498253089664676,1.3062001548728013,1.241517866999192,1.2114448204385764,1.1387548496632809,1.1054356836306876,1.0801667181399228,0.943745701997481,0.8692425816445403,0.44491311364103797,0.42609872879702404,0.3629430273398744,0.31449184978856404,0.21497398154811417,,,,,,,,
33,10.045220143122162,8.179094515281557,7.08051308518718,5.486903414138576,5.241984843525197,4.439968112636619,4.320281484734623,4.128647069723307,4.048327017158387,3.1706034503037093,3.105862434016314,1.9749440273623697,1.6716822790801444,1.6448048214918303,1.4804802534706571,1.392268254667306,1.3063874040998056,1.299868821963655,1.2153222374413484,1.1909969576545538,1.1233420628565485,0.9640646272790239,0.6476654324246709,0.6251175318521544,0.5990741799455063,0.49366788656487115,0.484444858620366,0.4572964070370847,0.3551483809962699,0.2722629536967472,0.26668162777986754,0.24195390164617728,0.21618519024035782,0.20167179161972257,,,,,,,,
34,10.942412469167806,8.722520530543203,8.082933467910593,5.940317970257196,2.7900401792731464,2.47173393002979,2.128016581909214,2.0626623071811956,1.96219457435876,1.8112950242343255,1.7137825504500324,1.6826283244592077,1.6600621903972383,1.5621821393783275,1.1795854087009794,1.0951047297561496,1.0855426393573473,1.0336764297817573,0.9979211824963504,0.8907887935058546,0.6138375424797667,0.47572991624029287,0.329867978956025,0.28338082655075125,0.2700077357445793,0.25796181866561707,0.25668191277042274,,,,,,,,,,,,,,,
35,10.515878460325391,10.291835568993145,7.358574657696017,4.528892105949547,4.467751768355688,4.405609908795673,4.082564033693563,3.649002195736109,3.552041493331479,3.254518191731786,2.2860655517228903,2.2261073689067175,2.1726698337646337,1.9451332209616057,1.8502367494014613,1.7422930867930058,1.662347501242902,1.4540275854271898,1.331589430616057,1.1391728974523703,1.1262657466493047,0.9333473533153769,0.8439320450484264,0.7901406078643683,0.659428071892708,0.5464223095982726,0.3626984021894259,0.30941090446635344,0.2942953654321745,0.2734770421475279,0.2426006993830842,0.23099935649671516,0.22983370587257093,,,,,,,,,
36,8.843044427762711,8.38235429393883,6.344075262953911,4.86891525151891,3.44854337197331,3.186055976233731,2.1026845842913042,2.00507145911686,1.6498600688822176,1.3539788770387338,1.2105527264641214,1.0482820899029184,0.8760273109616493,0.7180356220302974,0.7071729714385002,0.6298949305301976,0.49215916389846764,0.4489008684024476,0.42050017149515223,0.4074284486689605,0.37173917837893034,0.3626199874993126,0.3197972172676995,0.27984104517392355,0.2687090421029654,0.25332157152433044,0.24164084734883465,0.22678202793633934,,,,,,,,,,,,,,
37,9.180337576400685,4.69143259818723,2.5901676630942423,2.560566121996339,2.237060614054033,2.0779565415858903,1.994160612655047,1.7828373291674262,1.5423461744952451,1.5336375046116197,1.5308774477922351,1.4150128092122216,1.1780092431325353,1.1666456712120612,0.8070206480186252,0.730866092354299,0.5741448124580714,0.5500217653830012,0.45367851917260393,0.2546732448166357,0.24262736766364112,0.2163331913220054,0.20636017403892626,,,,,,,,,,,,,,,,,,,
38,10.253009205086745,8.621735091408928,7.71921653842052,6.081159452603534,4.022969516467101,3.4361943196272584,3.384827197246996,2.6557049732021945,2.5905605424409672,2.3502891399839303,2.224547048693712,2.0922551967665424,1.9432486844940302,1.9001479350654016,1.8888217449200768,1.8803845099551488,1.8644887751489407,1.6911215464258005,1.5166229392702402,1.4493364116272247,1.3273334632467815,1.2320628184682818,1.1377266590011965,1.0604360669069537,1.0101440978798284,0.9601395927391213,0.8388454334157025,0.7190791319369725,0.7152584111106632,0.5924359614445021,0.46923238320097876,0.44406915027386656,0.4065794161786984,0.3737804404330088,0.3700609410414243,0.28208248913322614,0.2205420480891289,0.21237571449519116,,,,
39,9.612880161660511,3.668013008453464,2.7239547898163585,2.099655264758861,1.9067534683046947,1.8414931309477593,1.8240005555559076,1.7630227751288012,1.5174894288086065,1.5113744684188948,1.4544283695478506,1.0339119701491368,0.997012180737499,0.8504293167932253,0.8469854940440722,0.810096298999503,0.8033908787240541,0.78058839814079,0.7746858473225192,0.5992653104999921,0.5053492025755632,0.3312527988356897,0.2556182385023946,0.2504687843691676,0.24779897152323158,0.21488075445441754,,,,,,,,,,,,,,,,
40,9.6604526855397,8.239281449405704,5.558414109285828,4.142691488579906,3.8111930305921637,3.4452667643744173,3.251685335286758,2.097661643080093,1.9409640501567609,1.871162550387089,1.7781662781565695,1.7721346240902525,1.7037508780486068,1.599296713124559,1.559821649893674,1.4350470487349467,1.4022923151357836,1.3595917675837748,1.321129663516398,1.2953701690652988,1.2601885819075096,1.2304192670894083,1.2069216230602329,1.1424800415414755,1.0831507983352426,0.9907104580319349,0.9887484624885465,0.7809842216632927,0.7185398302766683,0.695275030735385,0.5911565260174007,0.5425620281103527,0.5370678510427901,0.5258133569901643,0.44833615262560506,0.39002386585904136,0.38067919697380703,0.37898049611998,0.34105448875843747,0.32346234125136364,0.25651904480175663,0.22022452892299224
41,8.58127476569495,7.829008077449416,7.593941531737315,6.552790634406911,5.931690625056218,4.859601459509253,4.003124065782304,3.664865129794713,2.8045884651374227,2.6791041296357943,2.2047114464704327,1.7131241464082865,1.6676735357770374,1.4503518584995458,1.1970585017960438,1.0785693990100915,0.92831847816643,0.871277200400828,0.6993089865240947,0.6813418042941016,0.4473364158504713,0.2225018414612706,,,,,,,,,,,,,,,,,,,,
42,12.813006820689193,9.072120213092896,4.962416150413239,3.1825251872372737,2.980389980023032,2.9208846636592725,1.908550223740263,1.5943989436491806,1.570812457537523,1.3507781568462345,1.3082720553121694,1.0402382755404027,0.9445596410009481,0.8837701386846237,0.8630013503106049,0.7476763673054939,0.6772698886941177,0.6402577827329371,0.6246643815148245,0.4944487139520154,0.4906502453979339,0.38401904130196773,0.3063141429591817,0.2525103977368827,0.1772670619417461,,,,,,,,,,,,,,,,,
43,4.008786405972515,3.653436877175106,3.514995901633819,3.270881166606933,3.080316632327435,2.8954612601635765,2.6000510673993436,2.41597047635404,1.9600653081263668,1.6316309580309767,1.3946486286164217,1.3056794246253274,1.190391054986244,1.0552850463570136,0.5667398272421396,0.45024894127901977,0.3700024093537504,0.30888074283817796,0.2907164604504721,0.2898812015072545,0.28556904598563093,0.2773532850168039,0.2664909716799797,0.26107426922744675,0.23877140316972212,0.23777047677670785,,,,,,,,,,,,,,,,
44,12.390843499120825,7.9331680159156335,7.088534912483395,5.22128789516145,3.3385903418509866,2.9993175459328643,2.93101367402626,2.6408025864634044,1.7809476500650785,1.7535539857633904,1.7361303005028332,1.7287447616294744,1.3564962065847346,1.1164660859566973,0.8966330535897008,0.8477208075410116,0.4616787382360993,0.4562948738190484,0.43397079648309683,0.32119333331288225,0.28129985881350905,0.2759692968524176,0.20120949237454683,,,,,,,,,,,,,,,,,,,
45,6.425332285245464,4.816336888432257,4.018151708552127,3.290334236678574,2.9675303630629797,2.754186857766169,2.4143161638762405,2.06665266277198,2.041046115875245,1.7576484939132824,1.7089596773596218,1.6290837696823541,1.5416752126418194,1.2960342933717688,1.2315382464436553,1.175253980265689,1.1439634759190114,1.1331195080324594,1.0029151707883432,0.8104797475213817,0.7664761931033262,0.5342062393986223,0.5072891178991732,0.41828011908487145,0.3490150117792814,0.32000114445816147,0.2977817091302579,0.263292729682176,0.2386404291202369,0.1984470973168464,,,,,,,,,,,,
46,11.020729335269975,8.88080710734312,8.454290883982114,2.4585780847621725,2.238080253580508,1.7957264013536958,1.7802845390297044,1.6239686699379163,1.4256767986820844,1.409287466674372,1.4030703479362625,1.3381249862861315,1.2267865779691558,1.1705789037304193,1.0859047164893958,1.0664069962682055,1.038959635552628,1.027686147315984,0.9547585193835871,0.7361360162623578,0.6988677418699766,0.6661435518651164,0.5734283442064744,0.4348305055258389,0.35082296712470384,0.33953955695577387,0.2933895210807304,0.25020086073488707,0.24206156663146106,0.24040120597061443,0.2089964157153454,,,,,,,,,,,
47,12.500755841906027,10.894931065143687,9.200701737099667,6.281267499912614,5.902040491391852,5.131448963890913,4.828228075801211,4.711823095663706,3.8620551584128986,3.0832938084248673,2.3807643720367015,2.1671321160714343,1.5812416474452136,1.4255750105388978,1.255480524619285,1.1326239702555068,1.0047368640595677,0.9573288754171356,0.9532548190876958,0.8190760472870259,0.7890119008881735,0.6914230031819854,0.6847295041370205,0.6209649268883926,0.49807263762072707,0.4900891656202193,0.4159416706053217,0.32889003171279485,0.2851413924349001,0.26197626456413825,0.2564722785346542,0.24852449527231593,0.2143869778669641,0.17576003944529145,,,,,,,,
48,12.633781892597664,6.96966228813233,5.281223667138271,3.0050307649004764,2.8614281439375464,2.3208214275541064,2.312778809327421,2.018298862125667,1.5810293137046703,1.5325845987450089,1.3586223275135172,1.2826016946219707,0.8937382929282682,0.8917823376118417,0.5362079173546201,0.4901800587886765,0.36330398147654597,0.31772399265640205,0.29297286081243307,0.28868015026400984,0.2699468883320002,0.21897165836517188,0.20305299991232606,0.19824579352997532,,,,,,,,,,,,,,,,,,
49,6.968484943319963,4.493520937577136,4.265520331147255,3.5047641078736196,3.4516183793265443,2.64316336474261,2.1861391242176684,1.3371319303607851,1.1549095734947121,1.0202951243237846,0.9426398805971042,0.8833832721186401,0.8589125255547172,0.8215448800551972,0.670513716431614,0.6605534891278008,0.6592144665158671,0.5173580573655661,0.515187621026571,0.46797511871919767,0.4276712178352782,0.31835866462197554,0.30962983302878827,0.29584289323112245,0.2595468416101816,0.2535682828699938,0.23079632823038548,,,,,,,,,,,,,,,
